id,player_name,game_id,created_at,duration_sec,btn_press_rate,btn_variety,btn_hold_avg_ms,lx_mean,ly_mean,lx_std,ly_std,lx_direction_changes,rx_mean,ry_mean,rx_std,ry_std,lt_mean,rt_mean,lt_brutality,rt_brutality,reaction_time_avg_ms,input_regularity,score,source
cc28b3d6-f2a0-4716-a746-3cda450870c0,modou,racing,2026-03-04 21:30:08.474222+00,119.872565746307,0,0,0,-0.0742377549075009,-0.104608985815155,0.58766514298355,0.625044056433171,0.116790692789783,0,0,0,0,0,0,0,0,0,0,3134,controller
ce2c4356-cd68-4ec3-b850-17943d1c8b1a,modou,labyrinth,2026-03-04 21:30:08.474222+00,47.1760678291321,0,0,0,0.234147925005446,0.209770861797172,0.59826752959268,0.705956870438829,0,0,0,0,0,0,0,0,0,0,0,1034,keyboard
ce63f9d1-4b1d-429b-989c-c67ddc15e0c5,modou,labyrinth,2026-03-04 21:30:08.474222+00,35.7278423309326,0,0,0,0.301350844344589,0.182382107230428,0.658048126244128,0.774635864449151,0.139946878226986,-0.00891996306366341,0.00774919256413466,0.0281278885142479,0.0241706904589226,0,0,0,0,0,0,1126,controller
d3341bc6-11b6-4149-acab-d2da57e3e0ce,modou,racing,2026-03-04 21:30:08.474222+00,119.865653514862,0,0,0,-0.0309980072814066,-0.0485137347923425,0.550313954721739,0.722686363995267,0,0,0,0,0,0,0,0,0,0,0,2656,keyboard
d341b5e1-f17d-4790-876c-10b4b382be41,modou,labyrinth,2026-03-04 21:30:08.474222+00,23.7327392101288,0,0,0,0.12193357054055,-0.0225032790233208,0.575764615839831,0.68632652600602,0,0,0,0,0,0,0,0,0,0,0,146,keyboard
d6c0b320-1ac7-4f0f-a2bf-22cf1895b0ec,modou,reflex,2026-03-04 21:30:08.474222+00,59.8784399032593,0.350710540119749,0.25,154.596408208211,0.078300817434153,-0.0303277307975479,0.053615193787059,0.0609134553257007,0,0,0,0,0,0,0,0,0,0,1.10787559254807,630,controller
d801459a-8195-461c-8f4a-acec9123f57c,pape_mbp,reflex,2026-03-04 21:30:08.474222+00,59.894510269165,0.283832356648418,0.5,187.745669308831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68325571820896,81,keyboard
da0969e2-2d3a-4a43-bce5-732b0d170758,yassine,shooter,2026-03-04 16:01:30.306241+00,3.62263822555542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,keyboard
de1e5807-ab93-4ce2-ac4c-4f45f0ab7101,modou,shooter,2026-03-04 21:30:08.474222+00,59.8870992660522,0.350659829201381,0.0625,137.672322137015,0.00757359976720328,-0.018604180093031,0.596109419916273,0.64500217227034,0.28386748078207,0.00198901997404602,0.0121711191504893,0.0799310819864621,0.136394212915541,0,0,0,0,0,3.23035867956318,7745,controller
e55dd16b-939b-487e-b9b9-b3b69a3721e3,modou,racing,2026-03-04 20:04:44.936514+00,119.872565746307,0,0,0,-0.0742377549075009,-0.104608985815155,0.58766514298355,0.625044056433171,0.116790692789783,0,0,0,0,0,0,0,0,0,0,3134,controller
e560831d-415f-44f6-b7a3-b73cc579d9f6,pape_mbp,racing,2026-03-04 21:30:08.474222+00,119.906419277191,0,0,0,0.145240844431303,-0.146946145555851,0.491939025048666,0.621807391300025,0,0,0,0,0,0,0,0,0,0,0,3413,keyboard
e72c2b99-6888-408f-a776-db6839b6c40f,modou,labyrinth,2026-03-04 21:30:08.474222+00,29.5378880500793,0,0,0,0.367974888194691,0.362957070090554,0.634545056965734,0.719059892086933,0.304693415613911,0,0.012978813864968,0,0.031138645019411,0,0,0,0,0,0,1041,controller
e82e2159-1e9e-47eb-ae57-d624d87e0816,modou,shooter,2026-03-04 21:30:08.474222+00,55.7036671638489,0.0718085577424238,0.166666666666667,10332.3326905568,-0.0131719925685974,0.00353924121399178,0.251679265844853,0.472914283233632,0,0,0,0,0,0,0,0,0,0,6.65263750547846,5990,keyboard
ff48ad92-9e24-4162-b761-b847bfe5992a,pape_mbp,reflex,2026-03-04 21:30:08.474222+00,59.8871963024139,0.417451501214998,0.666666666666667,186.750421524048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523533146114466,799,keyboard
